DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA NAME,Part 1-2,Crime code,Crime Code Desc,Vict Age,Vict Sex,Premis Cd,Premis Desc,Status Desc,LAT,LON
200219013,12/25/2020 12:00:00 AM,12/25/2020 12:00:00 AM,1845,Rampart,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,210,RESTAURANT/FAST FOOD,Invest Cont,34.0859,-118.2917
200208604,04-05-2020 00:00,04-05-2020 00:00,2045,Rampart,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",29,F,122,"VEHICLE, PASSENGER/TRUCK",Adult Other,34.0736,-118.2713
201208602,03-06-2020 00:00,03-05-2020 00:00,2100,77th Street,1,330,BURGLARY FROM VEHICLE,55,F,101,STREET,Invest Cont,33.982,-118.2827
200815580,10/22/2020 12:00:00 AM,10/22/2020 12:00:00 AM,1300,West LA,1,310,BURGLARY,67,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0561,-118.5512
200918956,12/28/2020 12:00:00 AM,12/26/2020 12:00:00 AM,1700,Van Nuys,1,330,BURGLARY FROM VEHICLE,33,M,123,PARKING UNDERGROUND/BUILDING,Invest Cont,34.1684,-118.4586
200212259,07-06-2020 00:00,07-06-2020 00:00,1200,Rampart,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",21,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Adult Arrest,34.0757,-118.2777
200320849,11/24/2020 12:00:00 AM,11/24/2020 12:00:00 AM,1300,Southwest,2,624,BATTERY - SIMPLE ASSAULT,49,F,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.0237,-118.3002
201116830,12/21/2020 12:00:00 AM,12/20/2020 12:00:00 AM,2215,Northeast,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,755,VETERINARIAN/ANIMAL HOSPITAL,Invest Cont,34.1408,-118.2741
200122724,12/24/2020 12:00:00 AM,12/21/2020 12:00:00 AM,5,Central,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,725,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",Invest Cont,34.0483,-118.2443
200112148,05/25/2020 12:00:00 AM,05/25/2020 12:00:00 AM,1430,Central,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,102,SIDEWALK,Invest Cont,34.0583,-118.2395
200810460,06-10-2020 00:00,06-09-2020 00:00,2317,West LA,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),39,F,103,ALLEY,Invest Cont,34.0571,-118.3907
200607108,02/28/2020 12:00:00 AM,02/28/2020 12:00:00 AM,1425,Hollywood,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,21,M,101,STREET,Adult Other,34.1017,-118.3553
201115929,11/20/2020 12:00:00 AM,11/20/2020 12:00:00 AM,2150,Northeast,1,KL210,ROBBERY,22,M,101,STREET,Invest Cont,34.1129,-118.2304
201216732,07/18/2020 12:00:00 AM,07/18/2020 12:00:00 AM,1900,77th Street,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",68,F,501,SINGLE FAMILY DWELLING,Adult Arrest,33.9618,-118.309
201004764,01/19/2020 12:00:00 AM,01/18/2020 12:00:00 AM,1530,West Valley,1,JK420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),45,M,104,DRIVEWAY,Invest Cont,34.2029,-118.4957
200415153,11/23/2020 12:00:00 AM,11/23/2020 12:00:00 AM,100,Hollenbeck,1,LK230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,M,101,STREET,Invest Cont,34.0848,-118.17
201219015,08/21/2020 12:00:00 AM,08/20/2020 12:00:00 AM,1600,77th Street,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,704,ELEMENTARY SCHOOL,Invest Cont,33.971,-118.2981
200313153,06/23/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1130,Southwest,1,330,BURGLARY FROM VEHICLE,58,M,101,STREET,Invest Cont,34.0278,-118.2915
200614196,08/20/2020 12:00:00 AM,08/17/2020 12:00:00 AM,1800,Hollywood,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,101,STREET,Invest Cont,34.103,-118.3072
201004709,01/18/2020 12:00:00 AM,01/17/2020 12:00:00 AM,2100,West Valley,1,310,BURGLARY,63,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.1515,-118.5017
201305787,02-01-2020 00:00,01/31/2020 12:00:00 AM,1950,Newton,1,330,BURGLARY FROM VEHICLE,41,M,101,STREET,Invest Cont,34.0326,-118.23
200711695,07/16/2020 12:00:00 AM,07-07-2020 00:00,1400,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,60,M,101,STREET,Invest Cont,34.0762,-118.326
201012798,09-06-2020 00:00,09-05-2020 00:00,30,West Valley,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,F,501,SINGLE FAMILY DWELLING,Adult Arrest,34.2102,-118.5415
200109519,03/22/2020 12:00:00 AM,03/22/2020 12:00:00 AM,1326,Central,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,203,OTHER BUSINESS,Invest Cont,34.0446,-118.2507
201208645,03-02-2020 00:00,03-02-2020 00:00,1330,77th Street,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",Invest Cont,33.9921,-118.3108
200716541,11/29/2020 12:00:00 AM,11/26/2020 12:00:00 AM,1200,Wilshire,1,330,BURGLARY FROM VEHICLE,22,M,101,STREET,Invest Cont,34.0527,-118.3241
200400627,02/21/2020 12:00:00 AM,01/17/2020 12:00:00 AM,1730,Hollenbeck,2,649,DOCUMENT FORGERY / STOLEN FELONY,0,M,229,CHECK CASHING*,Invest Cont,34.0191,-118.2081
201216786,07/18/2020 12:00:00 AM,06-04-2020 00:00,400,77th Street,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,19,F,122,"VEHICLE, PASSENGER/TRUCK",Adult Other,33.9859,-118.3002
200319158,10-09-2020 00:00,05/25/2020 12:00:00 AM,2215,Southwest,2,624,BATTERY - SIMPLE ASSAULT,16,F,501,SINGLE FAMILY DWELLING,Invest Cont,34.0255,-118.318
201217384,07/29/2020 12:00:00 AM,07/29/2020 12:00:00 AM,615,77th Street,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,41,M,103,ALLEY,Adult Other,33.991,-118.312
200813168,08/21/2020 12:00:00 AM,08/20/2020 12:00:00 AM,2200,West LA,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.041,-118.3802
200811353,06/30/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2200,West LA,1,480,BIKE - STOLEN,29,M,707,GARAGE/CARPORT,Invest Cont,34.0487,-118.4426
200114835,07/14/2020 12:00:00 AM,07/14/2020 12:00:00 AM,2120,Central,2,624,BATTERY - SIMPLE ASSAULT,32,F,210,RESTAURANT/FAST FOOD,Adult Other,34.0491,-118.2558
200310501,04/27/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1900,Southwest,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0274,-118.3499
200708904,05-04-2020 00:00,05-04-2020 00:00,1500,Wilshire,2,624,BATTERY - SIMPLE ASSAULT,23,F,501,SINGLE FAMILY DWELLING,Adult Arrest,34.0512,-118.3386
201109429,05/16/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1250,Northeast,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),43,M,108,PARKING LOT,Adult Other,34.1133,-118.2443
200411816,08/17/2020 12:00:00 AM,07/30/2020 12:00:00 AM,325,Hollenbeck,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,M,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",Invest Cont,34.1069,-118.1834
201007901,04-09-2020 00:00,04-08-2020 00:00,1500,West Valley,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.203,-118.4837
200918722,12/22/2020 12:00:00 AM,12/19/2020 12:00:00 AM,800,Van Nuys,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.1745,-118.4356
201226244,12-12-2020 00:00,12-12-2020 00:00,800,77th Street,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,33.9982,-118.3089
200318645,10-09-2020 00:00,10-09-2020 00:00,2140,Southwest,2,625,OTHER ASSAULT,38,F,801,MTA BUS,Invest Cont,34.0138,-118.3465
200709854,06-01-2020 00:00,05/30/2020 12:00:00 AM,1100,Wilshire,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.0496,-118.3425
200113521,06/17/2020 12:00:00 AM,06/17/2020 12:00:00 AM,218,Central,1,510,VEHICLE - STOLEN,0,,707,GARAGE/CARPORT,Invest Cont,34.0472,-118.2326
200704861,01/18/2020 12:00:00 AM,01/18/2020 12:00:00 AM,2200,Wilshire,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,59,F,501,SINGLE FAMILY DWELLING,Adult Other,34.0385,-118.344
200809276,05-10-2020 00:00,05-10-2020 00:00,930,West LA,1,330,BURGLARY FROM VEHICLE,43,M,108,PARKING LOT,Invest Cont,34.0889,-118.5325
200717386,12/22/2020 12:00:00 AM,12/22/2020 12:00:00 AM,400,Wilshire,1,310,BURGLARY,27,F,710,OTHER PREMISE,Invest Cont,34.0693,-118.351
201217768,06/30/2020 12:00:00 AM,06/30/2020 12:00:00 AM,1150,77th Street,2,354,THEFT OF IDENTITY,62,M,501,SINGLE FAMILY DWELLING,Invest Cont,33.9798,-118.3134
201107515,03/19/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1630,Northeast,1,DF510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.1059,-118.1958
201216066,07-07-2020 00:00,07-06-2020 00:00,2300,77th Street,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),22,F,122,"VEHICLE, PASSENGER/TRUCK",Invest Cont,33.9633,-118.2739
201304405,01-08-2020 00:00,01-08-2020 00:00,1720,Newton,1,DF761,BRANDISH WEAPON,0,M,101,STREET,Adult Other,34.019,-118.2549
200406332,02/29/2020 12:00:00 AM,02/27/2020 12:00:00 AM,2100,Hollenbeck,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,34.072,-118.2242
200410246,06/27/2020 12:00:00 AM,06/27/2020 12:00:00 AM,915,Hollenbeck,1,DF210,ROBBERY,52,F,152,UNDERPASS/BRIDGE*,Invest Cont,34.0717,-118.2224
200517620,12-09-2020 00:00,11-05-2020 00:00,900,Harbor,1,510,VEHICLE - STOLEN,0,,101,STREET,Invest Cont,33.7753,-118.2456
200618038,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,650,Hollywood,1,310,BURGLARY,0,X,203,OTHER BUSINESS,Invest Cont,34.0999,-118.3038
200414957,11/17/2020 12:00:00 AM,11-10-2020 00:00,1500,Hollenbeck,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,101,STREET,Invest Cont,34.0527,-118.2183
200311424,05/14/2020 12:00:00 AM,05/14/2020 12:00:00 AM,1400,Southwest,2,624,BATTERY - SIMPLE ASSAULT,31,F,501,SINGLE FAMILY DWELLING,Adult Other,34.0099,-118.2941
201213837,05/30/2020 12:00:00 AM,05/29/2020 12:00:00 AM,2130,77th Street,1,330,BURGLARY FROM VEHICLE,62,F,101,STREET,Invest Cont,33.9941,-118.2915
200312417,06-08-2020 00:00,06-08-2020 00:00,1000,Southwest,2,AC624,BATTERY - SIMPLE ASSAULT,55,F,102,SIDEWALK,Invest Cont,34.0327,-118.3002
